actor_name,actor_dob,actor_gender,actor_ethnicity_label,actor_height,actor_age_at_release,freebase_movie_id,character_name
Fred Williamson,1938-03-05 00:00:00,M,African Americans,1.91,57.0,/m/029k4p,Frost
Salma Hayek,1966-09-02 00:00:00,F,Mexicans,1.57,29.0,/m/029k4p,Satanico Pandemonium
Danny Trejo,1944-05-16 00:00:00,M,Mexican Americans,1.68,51.0,/m/029k4p,Razor Charlie
Cheech Marin,1946-07-13 00:00:00,M,Hispanic and Latino Americans,1.68,49.0,/m/029k4p,Carlos
Cheech Marin,1946-07-13 00:00:00,M,Hispanic and Latino Americans,1.68,49.0,/m/029k4p,Chet Pussy
Ciarán Hinds,1953-02-09 00:00:00,M,Irish people,1.85,53.0,/m/08sfxj,Lord Tarleton
Ioan Gruffudd,1973-10-06 00:00:00,M,Welsh people,1.797,32.0,/m/08sfxj,William Wilberforce
Romola Garai,1982-08-06 00:00:00,F,British,1.75,24.0,/m/08sfxj,Barbara Spooner
Benedict Cumberbatch,1976-07-19 00:00:00,M,English people,1.84,30.0,/m/08sfxj,William Pitt the Younger
Albert Finney,1936-05-09 00:00:00,M,English people,1.75,70.0,/m/08sfxj,John Newton
Michael Gambon,1940-10-19 00:00:00,M,British,1.83,65.0,/m/08sfxj,Lord Charles Fox
Rufus Sewell,1967-10-29 00:00:00,M,English people,1.829,38.0,/m/08sfxj,Thomas Clarkson
Toby Jones,1966-09-07 00:00:00,M,British,1.65,40.0,/m/08sfxj,Duke of Clarence
Stephen Campbell Moore,1979-11-30 00:00:00,M,English people,1.77,26.0,/m/08sfxj,James Stephen
Kiefer Sutherland,1966-12-21 00:00:00,M,Scottish Canadians,1.75,25.0,/m/051zy_b,Lt. Jonathan Kendrick
Jack Nicholson,1937-04-22 00:00:00,M,Italian Americans,1.77,55.0,/m/051zy_b,Col. Nathan R. Jessep
Tom Cruise,1962-07-03 00:00:00,M,White people,1.7,30.0,/m/051zy_b,LTJG Daniel Kaffee
"Cuba Gooding, Jr.",1968-01-02 00:00:00,M,African Americans,1.78,24.0,/m/051zy_b,Cpl Carl Hammaker
Noah Wyle,1971-06-04 00:00:00,M,Jewish people,1.85,21.0,/m/051zy_b,Cpl. Jeffrey Barnes
Christopher Guest,1948-02-05 00:00:00,M,Jewish people,1.8,44.0,/m/051zy_b,Dr. Stone
Tusshar Kapoor,1976-11-20 00:00:00,M,Indians,1.75,30.0,/m/0dh_4f,Rajan P. Malhotra
Tanushree Dutta,1984-03-19 00:00:00,F,Bengali,1.68,23.0,/m/0dh_4f,Dinky Kapoor
Drew Barrymore,1975-02-22 00:00:00,F,Irish Americans,1.63,24.0,/m/06ksnc,Josie Geller
David Arquette,1971-09-08 00:00:00,M,Jewish people,1.8,27.0,/m/06ksnc,Rob Geller
Michael Vartan,1968-11-27 00:00:00,M,Jewish people,1.83,30.0,/m/06ksnc,Sam Coulson
Molly Shannon,1964-09-16 00:00:00,F,Irish Americans,1.65,34.0,/m/06ksnc,Anita
John C. Reilly,1965-05-24 00:00:00,M,Lithuanian Americans,1.87,33.0,/m/06ksnc,Gus
Leelee Sobieski,1983-06-10 00:00:00,F,Jewish people,1.78,15.0,/m/06ksnc,Aldys
James Franco,1978-04-19 00:00:00,M,American Jews,1.78,20.0,/m/06ksnc,Jason
Marlon Brando,1924-04-03 00:00:00,M,Dutch Americans,1.75,38.0,/m/0bbgvp,Fletcher Christian Master's Mate
Richard Harris,1930-10-01 00:00:00,M,Irish people,1.85,32.0,/m/0bbgvp,Seaman John Mills
Joan Fontaine,1917-10-22 00:00:00,F,British Americans,1.6,24.0,/m/0jz89,Lina McLaidlaw
Alfred Hitchcock,1899-08-13 00:00:00,M,Irish migration to Great Britain,1.702,42.0,/m/0jz89,Man Mailing Letter
Laurence Fishburne,1961-07-30 00:00:00,M,African Americans,1.84,41.0,/m/05w7rl,Smoke
Meagan Good,1981-08-08 00:00:00,F,African Americans,1.65,21.0,/m/05w7rl,Tina
Orlando Jones,1968-04-10 00:00:00,M,African Americans,1.8034,34.0,/m/05w7rl,Soul Train
Derek Luke,1974-04-24 00:00:00,M,African Americans,1.778,28.0,/m/05w7rl,Kid
Lisa Bonet,1967-11-16 00:00:00,F,Jewish people,1.57,35.0,/m/05w7rl,Queenie
Larenz Tate,1975-09-08 00:00:00,M,African Americans,1.7,27.0,/m/05w7rl,Wood
Dante Basco,1975-08-29 00:00:00,M,Filipino Americans,1.69,27.0,/m/05w7rl,Philly
Djimon Hounsou,1964-04-24 00:00:00,M,African Americans,1.88,38.0,/m/05w7rl,Motherland
Terrence Howard,1969-03-11 00:00:00,M,African Americans,1.84,33.0,/m/05w7rl,Chu Chu
Kadeem Hardison,1965-07-24 00:00:00,M,African Americans,1.81,37.0,/m/05w7rl,T.J.
Sean Connery,1930-08-25 00:00:00,M,Scottish people,1.89,64.0,/m/04dxrl,King Arthur
Richard Gere,1949-08-31 00:00:00,M,Irish Americans,1.8,45.0,/m/04dxrl,Lancelot
Julia Ormond,1965-01-04 00:00:00,F,English people,1.71,30.0,/m/04dxrl,Guinevere
Rob Brydon,1965-05-03 00:00:00,M,Welsh people,1.702,30.0,/m/04dxrl,Man in Crowd
Eduardo Noriega,1973-08-01 00:00:00,M,Spaniards,1.79,27.0,/m/0dqvh3,Jacinto
John Goodman,1952-06-20 00:00:00,M,White Americans,1.88,39.0,/m/02q72rx,George Herman 'Babe' Ruth
Bruce Boxleitner,1950-05-12 00:00:00,M,White people,1.88,41.0,/m/02q72rx,Jumpin' Joe Dugan
Kelly McGillis,1957-07-09 00:00:00,F,White Americans,1.78,34.0,/m/02q72rx,Claire Hodgson Ruth
Amanda Peet,1972-01-11 00:00:00,F,Jewish people,1.7,35.0,/m/03crlnc,Harlee
John Cusack,1966-06-28 00:00:00,M,Irish Americans,1.87,41.0,/m/03crlnc,David
Anjelica Huston,1951-07-08 00:00:00,F,European Americans,1.78,56.0,/m/03crlnc,Tina
Juliane Köhler,1965-08-06 00:00:00,F,Germans,1.78,33.0,/m/02b5px,Lilly Wust
Heike Makatsch,1971-08-13 00:00:00,F,Germans,1.73,27.0,/m/02b5px,Klärchen
Steven Seagal,1952-04-10 00:00:00,M,Irish Americans,1.93,44.0,/m/0hqtj,Lt. Jack Cole
Keenen Ivory Wayans,1958-06-08 00:00:00,M,African Americans,1.905,38.0,/m/0hqtj,Det. Jim Campbell
Brian Cox,1946-06-01 00:00:00,M,Irish migration to Great Britain,1.76,50.0,/m/0hqtj,Mr. Smith
Alexa Vega,1988-08-27 00:00:00,F,Colombian Americans,1.55,8.0,/m/0hqtj,Cole's Daughter
Jeffrey Dean Morgan,1966-04-22 00:00:00,M,Scottish people,1.88,45.0,/m/0g56wp_,Jude
Elizabeth Olsen,1989-02-16 00:00:00,F,White Americans,1.7,22.0,/m/0g56wp_,Zoe
Catherine Keener,1959-03-23 00:00:00,F,Irish people,1.73,52.0,/m/0g56wp_,Diane
Kyle MacLachlan,1959-02-22 00:00:00,M,Scottish Americans,1.83,52.0,/m/0g56wp_,Mark
Jane Fonda,1937-12-21 00:00:00,F,Germans,1.73,73.0,/m/0g56wp_,Grace
Rosanna Arquette,1959-08-10 00:00:00,F,American Jews,1.64,52.0,/m/0g56wp_,Darcy
John Leguizamo,1964-07-22 00:00:00,M,Hispanic and Latino Americans,1.73,34.0,/m/03sxd2,Vinny
Adrien Brody,1973-04-14 00:00:00,M,Hungarian Americans,1.85,26.0,/m/03sxd2,Richie
Mira Sorvino,1967-09-28 00:00:00,F,Italian Americans,1.78,31.0,/m/03sxd2,Dionna
Jennifer Esposito,1973-04-11 00:00:00,F,Italian Americans,1.68,26.0,/m/03sxd2,Ruby
Bebe Neuwirth,1958-12-31 00:00:00,F,Jewish people,1.63,40.0,/m/03sxd2,Gloria
Patti LuPone,1949-04-21 00:00:00,F,Italians,1.57,50.0,/m/03sxd2,Helen
Roger Guenveur Smith,1959-07-27 00:00:00,M,African Americans,1.842,39.0,/m/03sxd2,Detective Curt Atwater
Ben Gazzara,1930-08-28 00:00:00,M,Italian Americans,1.79,68.0,/m/03sxd2,Luigi
Spike Lee,1957-03-20 00:00:00,M,African Americans,1.68,42.0,/m/03sxd2,John Jeffries
Kim Director,1977-11-13 00:00:00,F,White Americans,1.689,21.0,/m/03sxd2,Dee
Peter O'Toole,1932-08-02 00:00:00,M,Irish migration to Great Britain,1.91,47.0,/m/015wq4,Eli Cross
John Leguizamo,1964-07-22 00:00:00,M,Hispanic and Latino Americans,1.73,30.0,/m/04j2b_y,Sergio
Paul Giamatti,1967-06-06 00:00:00,M,Irish Americans,1.74,39.0,/m/05k4my,Cleveland Heep
Jeffrey Wright,1965-12-07 00:00:00,M,African Americans,1.8,40.0,/m/05k4my,Mr. Dury
Bob Balaban,1945-08-16 00:00:00,M,Jewish people,1.65,60.0,/m/05k4my,Harry Farber
M. Night Shyamalan,1970-08-06 00:00:00,M,Indian Americans,1.8,35.0,/m/05k4my,Vick Ran
Mary Beth Hurt,1946-09-26 00:00:00,F,White people,1.63,59.0,/m/05k4my,Mrs. Bell
Noah Gray-Cabey,1995-11-16 00:00:00,M,African Americans,1.57,10.0,/m/05k4my,Joey Dury
Jared Harris,1961-08-24 00:00:00,M,English people,1.797,44.0,/m/05k4my,Goatee Smoker
Tovah Feldshuh,1952-12-27 00:00:00,F,Jewish people,1.6,53.0,/m/05k4my,Mrs. Bubchik
Anthony Hopkins,1937-12-31 00:00:00,M,Irish migration to Great Britain,1.74,46.0,/m/012y5v,William Bligh
Mel Gibson,1956-01-03 00:00:00,M,Australian Americans,1.77,28.0,/m/012y5v,Fletcher Christian Master's Mate
Liam Neeson,1952-06-07 00:00:00,M,Irish people,1.93,31.0,/m/012y5v,Charles Churchill
Daniel Day-Lewis,1957-04-29 00:00:00,M,Jewish people,1.87,27.0,/m/012y5v,John Fryer
Jodie Foster,1962-11-19 00:00:00,F,English Americans,1.6,21.0,/m/0d9jjx,Frannie Berry
Nastassja Kinski,1961-01-24 00:00:00,F,German Americans,1.69,23.0,/m/0d9jjx,Susie the Bear
Joely Richardson,1965-01-09 00:00:00,F,White people,1.75,19.0,/m/0d9jjx,Waitress
Terry Crews,1968-07-30 00:00:00,M,African Americans,1.89,44.0,/m/0gffmn8,Hale Caesar
Sylvester Stallone,1946-07-06 00:00:00,M,Italian Americans,1.77,66.0,/m/0gffmn8,Barney Ross
Dolph Lundgren,1957-11-03 00:00:00,M,Swedes,1.96,54.0,/m/0gffmn8,Gunnar Jensen
Charisma Carpenter,1970-07-23 00:00:00,F,Irish Americans,1.71,42.0,/m/0gffmn8,Lacy
Chuck Norris,1940-03-10 00:00:00,M,Cherokee,1.78,72.0,/m/0gffmn8,Booker
Liam Hemsworth,1990-01-13 00:00:00,M,Australians,1.91,22.0,/m/0gffmn8,Bill 'The Kid' Timmons
Arnold Schwarzenegger,1947-07-30 00:00:00,M,Austrians,1.88,65.0,/m/0gffmn8,Trench
Scott Adkins,1976-06-17 00:00:00,M,British,1.8,36.0,/m/0gffmn8,Hector
Luke Wilson,1971-09-21 00:00:00,M,Irish Americans,1.83,34.0,/m/07qvyx,Joe Bauers
Maya Rudolph,1972-07-27 00:00:00,F,Jewish people,1.7,34.0,/m/07qvyx,Rita
Terry Crews,1968-07-30 00:00:00,M,African Americans,1.89,38.0,/m/07qvyx,President Camacho
Justin Long,1978-06-02 00:00:00,M,White Americans,1.74,28.0,/m/07qvyx,Dr. Lexus
Daniel Henney,1979-11-28 00:00:00,M,Koreans,1.87,27.0,/m/02prkkg,Robin Heiden
Pierce Brosnan,1953-05-16 00:00:00,M,Irish people,1.88,35.0,/m/0b741f0,William Savage
Richard Belzer,1944-08-04 00:00:00,M,Jewish people,1.85,52.0,/m/0cmdm1,Rick
Andre Braugher,1962-07-01 00:00:00,M,African Americans,1.829,34.0,/m/0cmdm1,Flip
Hill Harper,1966-05-17 00:00:00,M,African Americans,1.702,30.0,/m/0cmdm1,Xavier
Harry J. Lennix,1964-11-16 00:00:00,M,African Americans,1.93,31.0,/m/0cmdm1,Randall
Bernie Mac,1957-10-05 00:00:00,M,African Americans,1.892,39.0,/m/0cmdm1,Jay
Wendell Pierce,1962-12-08 00:00:00,M,African Americans,1.73,33.0,/m/0cmdm1,Wendell
Roger Guenveur Smith,1959-07-27 00:00:00,M,African Americans,1.842,37.0,/m/0cmdm1,Gary
Isaiah Washington,1963-08-03 00:00:00,M,African Americans,1.85,33.0,/m/0cmdm1,Kyle
Ossie Davis,1917-12-18 00:00:00,M,African Americans,1.91,78.0,/m/0cmdm1,Jeremiah
Charles S. Dutton,1951-01-30 00:00:00,M,African Americans,1.79,45.0,/m/0cmdm1,George
Kristen Wilson,1969-09-04 00:00:00,F,African Americans,1.7,27.0,/m/0cmdm1,Shelly
Randy Quaid,1950-10-01 00:00:00,M,Cajun,1.943,46.0,/m/0cmdm1,Tennessee State Trooper
Liam Neeson,1952-06-07 00:00:00,M,Irish people,1.93,50.0,/m/0bw20,Capt. Mikhail Polenin
Joss Ackland,1928-02-29 00:00:00,M,English people,1.829,74.0,/m/0bw20,Marshal Zelentsov
Harrison Ford,1942-07-13 00:00:00,M,German Americans,1.85,60.0,/m/0bw20,Capt. Alexei Vostrikov
Peter Sarsgaard,1971-03-07 00:00:00,M,Danish Americans,1.83,31.0,/m/0bw20,Vadim Radtchinko
Chris Rock,1965-02-07 00:00:00,M,African Americans,1.8,36.0,/m/0prrm,Chaka Luther King
Jason Mewes,1974-06-12 00:00:00,M,Polish Americans,1.83,27.0,/m/0prrm,Jay
Jamie Kennedy,1970-05-25 00:00:00,M,Irish Americans,1.84,31.0,/m/0prrm,Chaka's Production Assistant
Carrie Fisher,1956-10-21 00:00:00,F,Jewish people,1.55,44.0,/m/0prrm,Nun
George Carlin,1937-05-12 00:00:00,M,Irish Americans,1.74,64.0,/m/0prrm,Hitchhiker
Jon Stewart,1962-11-28 00:00:00,M,Jewish people,1.68,38.0,/m/0prrm,Reg Hartner
Mark Hamill,1951-09-25 00:00:00,M,Swedish Americans,1.75,49.0,/m/0prrm,Cocknocker
Judd Nelson,1959-11-28 00:00:00,M,Jewish people,1.78,41.0,/m/0prrm,Sheriff
Tracy Morgan,1968-11-10 00:00:00,M,African Americans,1.78,32.0,/m/0prrm,Pumpkin Escobar
Shannon Elizabeth,1973-09-07 00:00:00,F,Syrian Americans,1.74,27.0,/m/0prrm,Justice
Eliza Dushku,1980-12-30 00:00:00,F,Albanian Americans,1.65,20.0,/m/0prrm,Sissy
Ben Affleck,1972-08-15 00:00:00,M,Scottish Americans,1.89,29.0,/m/0prrm,Holden McNeil
Rosanna Arquette,1959-08-10 00:00:00,F,American Jews,1.64,27.0,/m/027lyd2,Cassie
Rory Cochrane,1972-02-28 00:00:00,M,Scottish Americans,1.82,34.0,/m/05gjj1,Charles Freck
Robert Downey Jr.,1965-04-04 00:00:00,M,Jewish people,1.75,41.0,/m/05gjj1,James Barris
Keanu Reeves,1964-09-02 00:00:00,M,Irish people,1.86,41.0,/m/05gjj1,Bob Arctor
Winona Ryder,1971-10-29 00:00:00,F,Jewish people,1.61,34.0,/m/05gjj1,Donna Hawthorne
Christian Slater,1969-08-18 00:00:00,M,English Americans,1.74,25.0,/m/0586x1,James Stamphill
Gary Oldman,1958-03-21 00:00:00,M,Irish migration to Great Britain,1.78,36.0,/m/0586x1,Milton Glenn
Embeth Davidtz,1965-08-11 00:00:00,F,French Americans,1.73,29.0,/m/0586x1,Mary McCasslin
Kyra Sedgwick,1965-08-19 00:00:00,F,Jewish people,1.65,29.0,/m/0586x1,"Blanche, Hooker"
Jonathan Rhys Meyers,1977-07-27 00:00:00,M,Irish people,1.78,20.0,/m/0d01hx,Kevin Boyle
Luke Wilson,1971-09-21 00:00:00,M,Irish Americans,1.83,25.0,/m/0d01hx,Henry
Brad Renfro,1982-07-25 00:00:00,M,White Americans,1.73,15.0,/m/0d01hx,Karchy 'Chucky' Jonas
Bernadette Peters,1948-02-28 00:00:00,F,Italian Americans,1.6,33.0,/m/09xyl4,Aqua
Randy Quaid,1950-10-01 00:00:00,M,Cajun,1.943,31.0,/m/09xyl4,Charlie
Christopher Guest,1948-02-05 00:00:00,M,Jewish people,1.8,33.0,/m/09xyl4,Calvin
Jodie Foster,1962-11-19 00:00:00,F,English Americans,1.6,25.0,/m/032_br,Sarah Tobias
Kelly McGillis,1957-07-09 00:00:00,F,White Americans,1.78,31.0,/m/032_br,Kathryn Murphy
Val Kilmer,1959-12-31 00:00:00,M,Scottish Americans,1.83,28.0,/m/01hw5kk,Madmartigan
Joanne Whalley,1961-08-25 00:00:00,F,English people,1.63,26.0,/m/01hw5kk,Sorsha
Pat Roach,1937-05-19 00:00:00,M,White British,1.95,51.0,/m/01hw5kk,Gen. Kael
Danny DeVito,1944-11-17 00:00:00,M,Italian Americans,1.52,31.0,/m/07xtqq,Martini
Jack Nicholson,1937-04-22 00:00:00,M,Italian Americans,1.77,38.0,/m/07xtqq,Randle Patrick McMurphy
Scatman Crothers,1910-05-23 00:00:00,M,African Americans,1.77,65.0,/m/07xtqq,Turkle
Vincent Schiavelli,1948-11-11 00:00:00,M,Sicilian Americans,1.93,27.0,/m/07xtqq,Fredrickson
Anjelica Huston,1951-07-08 00:00:00,F,European Americans,1.78,24.0,/m/07xtqq,Woman in Crowd on Pier
Kristen Bell,1980-07-18 00:00:00,F,Irish Americans,1.55,30.0,/m/08nbyvf,Marni
Jamie Lee Curtis,1958-11-22 00:00:00,F,American Jews,1.75,51.0,/m/08nbyvf,Gail
Odette Annable,1985-05-10 00:00:00,F,multiracial American,1.75,25.0,/m/08nbyvf,Joanna
Victor Garber,1949-03-16 00:00:00,M,Russians,1.88,61.0,/m/08nbyvf,Mark
Betty White,1922-01-17 00:00:00,F,Danish Americans,1.63,88.0,/m/08nbyvf,Grandma Bunny
James Wolk,1985-03-22 00:00:00,M,Jewish people,1.93,25.0,/m/08nbyvf,Will
Cloris Leachman,1926-04-30 00:00:00,F,White people,1.66,84.0,/m/08nbyvf,Helen
Catherine Bach,1954-03-01 00:00:00,F,Mexican Americans,1.73,56.0,/m/08nbyvf,Daisy
Reginald VelJohnson,1952-08-16 00:00:00,M,African Americans,1.73,58.0,/m/08nbyvf,Mason Dunlevy
Natascha McElhone,1969-12-14 00:00:00,F,English people,1.727,27.0,/m/031txz,Megan Doherty
Harrison Ford,1942-07-13 00:00:00,M,German Americans,1.85,54.0,/m/031txz,Tom O'Meara
Margaret Colin,1958-05-26 00:00:00,F,Irish Americans,1.8,38.0,/m/031txz,Sheila O'Meara
Isabella Rossellini,1952-06-18 00:00:00,F,Swedish Americans,1.73,41.0,/m/02yxx,Laura Klein
Benicio del Toro,1967-02-19 00:00:00,M,Puerto Ricans,1.85,26.0,/m/02yxx,Manny Rodrigo
Matt Dillon,1964-02-18 00:00:00,M,Scottish Americans,1.83,45.0,/m/04043ls,Mike Cochrane
Laurence Fishburne,1961-07-30 00:00:00,M,African Americans,1.84,48.0,/m/04043ls,Baines
Milo Ventimiglia,1977-07-08 00:00:00,M,Irish Americans,1.78,32.0,/m/04043ls,Eckehart
Columbus Short,1982-09-19 00:00:00,M,African Americans,1.78,27.0,/m/04043ls,Ty Hackett
Marina Sirtis,1955-03-29 00:00:00,F,Greek Americans,1.64,39.0,/m/06qyw,Deanna Troi
Michael Dorn,1952-12-09 00:00:00,M,African Americans,1.93,41.0,/m/06qyw,Worf
Patrick Stewart,1940-07-13 00:00:00,M,English people,1.78,54.0,/m/06qyw,Jean-Luc Picard
William Shatner,1931-03-22 00:00:00,M,Polish Canadians,1.77,63.0,/m/06qyw,James T. Kirk
LeVar Burton,1957-02-16 00:00:00,M,African Americans,1.702,37.0,/m/06qyw,Geordi La Forge
Thomas Dekker,1987-12-28 00:00:00,M,Dutch Americans,1.78,6.0,/m/06qyw,Thomas Picard
Kavya Madhavan,1984-09-19 00:00:00,F,Chaliyan,1.63,21.0,/m/0kv8nb,Thara Kurup
Prithviraj Sukumaran,1982-10-16 00:00:00,M,Indians,1.81,23.0,/m/0kv8nb,P. Sukumaran
Seth Green,1974-02-08 00:00:00,M,Jewish people,1.63,29.0,/m/02hhk2,James St. James
Macaulay Culkin,1980-08-26 00:00:00,M,Irish Americans,1.7,23.0,/m/02hhk2,Michael Alig
Chloë Sevigny,1974-11-18 00:00:00,F,French Canadians,1.73,28.0,/m/02hhk2,Gitsie
Dylan McDermott,1961-10-26 00:00:00,M,Irish Americans,1.83,41.0,/m/02hhk2,Peter Gatien
John Stamos,1963-08-19 00:00:00,M,Greek Americans,1.82,40.0,/m/02hhk2,Talk Show Host
Ben Stiller,1965-11-30 00:00:00,M,Jewish people,1.73,37.0,/m/05pc3g,Alex Rose
Drew Barrymore,1975-02-22 00:00:00,F,Irish Americans,1.63,28.0,/m/05pc3g,Nancy Kendricks
Harvey Fierstein,1952-06-06 00:00:00,M,Jewish people,1.89,51.0,/m/05pc3g,Kenneth
Michelle Krusiec,1974-10-02 00:00:00,F,Chinese Americans,1.6,28.0,/m/05pc3g,Dr. Kang
Justin Theroux,1971-08-10 00:00:00,M,Canadian Americans,1.759,32.0,/m/05pc3g,Coop
Maya Rudolph,1972-07-27 00:00:00,F,Jewish people,1.7,31.0,/m/05pc3g,Tara
Wallace Shawn,1943-11-12 00:00:00,M,American Jews,1.575,59.0,/m/05pc3g,Herman
Robert Wisdom,1953-09-14 00:00:00,M,African Americans,1.87,50.0,/m/05pc3g,Officer Dan
Dan Aykroyd,1952-07-01 00:00:00,M,Canadian Americans,1.85,27.0,/m/04t6fk,Sgt. Frank Tree
John Belushi,1949-01-24 00:00:00,M,Albanian Americans,1.727,30.0,/m/04t6fk,Capt. Wild Bill Kelso
Mickey Rourke,1952-09-16 00:00:00,M,Irish Americans,1.8,27.0,/m/04t6fk,Reese
James Caan,1940-03-26 00:00:00,M,Jewish people,1.76,39.0,/m/04t6fk,Sailor in Fight
Rosario Dawson,1979-05-09 00:00:00,F,Puerto Ricans,1.702,32.0,/m/07kb7vh,Kate
Ken Jeong,1969-07-13 00:00:00,M,Koreans,1.66,41.0,/m/07kb7vh,Venom
Donnie Wahlberg,1969-08-17 00:00:00,M,Swedish Americans,1.78,41.0,/m/07kb7vh,Shane
Nick Nolte,1941-02-08 00:00:00,M,Irish people,1.85,70.0,/m/07kb7vh,Bernie the Gorilla
Adam Sandler,1966-09-09 00:00:00,M,Jewish people,1.78,44.0,/m/07kb7vh,Donald the Monkey
Sylvester Stallone,1946-07-06 00:00:00,M,Italian Americans,1.77,64.0,/m/07kb7vh,Joe the Lion
Cher,1946-05-20 00:00:00,F,Armenians,1.676,65.0,/m/07kb7vh,Janet the Lioness
Judd Apatow,1967-12-06 00:00:00,M,American Jews,1.74,43.0,/m/07kb7vh,Barry the Elephant
Jon Favreau,1966-10-19 00:00:00,M,Italians,1.83,44.0,/m/07kb7vh,Jerome the Bear
Maya Rudolph,1972-07-27 00:00:00,F,Jewish people,1.7,38.0,/m/07kb7vh,Mollie the Giraffe
Don Rickles,1926-05-08 00:00:00,M,Jewish people,1.68,85.0,/m/07kb7vh,Frog
James Cagney,1899-07-17 00:00:00,M,Irish Americans,1.651,62.0,/m/030l2j,C.R. MacNamara
Dom DeLuise,1933-08-01 00:00:00,M,Italian Americans,1.78,40.0,/m/018f8,Buddy Bizarre
Mel Brooks,1926-06-28 00:00:00,M,Russian Americans,1.65,47.0,/m/018f8,Governor WIlliam J. Lepetomane
Madeline Kahn,1942-09-29 00:00:00,F,Jewish people,1.6,31.0,/m/018f8,Lili Von Shtupp
Harvey Korman,1927-02-15 00:00:00,M,Jewish people,1.91,46.0,/m/018f8,Hedley Lamarr
Gene Wilder,1933-06-11 00:00:00,M,American Jews,1.78,40.0,/m/018f8,Jim
Cleavon Little,1939-06-01 00:00:00,M,African Americans,1.82,34.0,/m/018f8,Bart
Dennis Rodman,1961-05-13 00:00:00,M,African Americans,1.98,35.0,/m/087k4r,Yaz
Mickey Rourke,1952-09-16 00:00:00,M,Irish Americans,1.8,44.0,/m/087k4r,Stavros
Jude Law,1972-12-29 00:00:00,M,English people,1.82,31.0,/m/0456zg,Alfie Cartwright
Marisa Tomei,1964-12-04 00:00:00,F,Italian Americans,1.64,39.0,/m/0456zg,Julie
Omar Epps,1973-07-20 00:00:00,M,African Americans,1.778,31.0,/m/0456zg,Marlon
Nia Long,1970-10-30 00:00:00,F,Afro Trinidadians and Tobagonians,1.57,33.0,/m/0456zg,Lonette
Tara Summers,1979-12-19 00:00:00,F,English people,1.7,24.0,/m/0456zg,Carol
Susan Sarandon,1946-10-04 00:00:00,F,English Americans,1.7,58.0,/m/0456zg,Liz
Sienna Miller,1981-12-28 00:00:00,F,British Americans,1.65,22.0,/m/0456zg,Nikki
Russell Crowe,1964-04-07 00:00:00,M,Māori,1.8,33.0,/m/063z2vr,Steve
Salma Hayek,1966-09-02 00:00:00,F,Mexicans,1.57,31.0,/m/063z2vr,Monica
Ophelia Lovibond,1986-02-19 00:00:00,F,British,1.57,24.0,/m/09gj5bl,Shannon
Tamsin Egerton,1988-11-26 00:00:00,F,English people,1.78,21.0,/m/09gj5bl,Cassandra
Mandy Patinkin,1952-11-30 00:00:00,M,Jewish people,1.85,57.0,/m/09gj5bl,Sir Jago Larofsky
Eve,1978-11-10 00:00:00,F,African Americans,1.7,31.0,/m/09gj5bl,Latisha
Lisa Kudrow,1963-07-30 00:00:00,F,Jewish people,1.73,40.0,/m/0fz9t5,Marci Feld
Damon Wayans,1960-09-04 00:00:00,M,African Americans,1.9,42.0,/m/0fz9t5,Dr. S
Richard Benjamin,1938-05-22 00:00:00,M,Jewish people,1.87,65.0,/m/0fz9t5,Ben Feld
Paula Garcés,1974-03-20 00:00:00,F,Colombian Americans,1.65,29.0,/m/0fz9t5,Yolanda Quinones
Matthew Morrison,1978-10-30 00:00:00,M,Scottish people,1.83,24.0,/m/0fz9t5,Boyz R Us
James Caan,1940-03-26 00:00:00,M,Jewish people,1.76,35.0,/m/08gsgr,Mike Locken
Michelle Pfeiffer,1958-04-29 00:00:00,F,Swedish Americans,1.71,37.0,/m/06d_d3,Sally/Tally Atwater
Robert Redford,1936-08-18 00:00:00,M,English people,1.75,59.0,/m/06d_d3,Warren Justice
Sean Hayes,1970-06-26 00:00:00,M,Americans,1.8,28.0,/m/0gx0my,Billy Collier
Renée Zellweger,1969-04-25 00:00:00,F,Sámi people,1.63,37.0,/m/0b921t,Beatrix Potter
Ewan McGregor,1971-03-31 00:00:00,M,Scottish people,1.79,35.0,/m/0b921t,Norman Warne
Emily Watson,1967-01-14 00:00:00,F,English people,1.73,39.0,/m/0b921t,Millie Warne
Lloyd Owen,1966-04-14 00:00:00,M,Welsh people,1.8542,40.0,/m/0b921t,William Heelis
Phyllida Law,1932-05-08 00:00:00,F,Scottish people,1.64,74.0,/m/0b921t,Mrs. Warne
Anna Faris,1976-11-29 00:00:00,F,Scottish Americans,1.65,31.0,/m/0408m53,Shelley Darlingson
Emma Stone,1988-11-06 00:00:00,F,Swedish Americans,1.6764,19.0,/m/0408m53,Natalie
Kat Dennings,1986-06-13 00:00:00,F,Jewish people,1.64,22.0,/m/0408m53,Mona
Kiely Williams,1986-07-09 00:00:00,F,African Americans,1.67,22.0,/m/0408m53,Lilly
Nick Swardson,1976-10-09 00:00:00,M,Americans,1.75,31.0,/m/0408m53,Playboy Photographer
Jennifer Tisdale,1981-09-18 00:00:00,F,Jewish people,1.72,26.0,/m/0408m53,Phi Iota Mu
Walter Matthau,1920-10-01 00:00:00,M,Jewish people,1.892,75.0,/m/0676dr,Max Goldman
Sophia Loren,1934-09-20 00:00:00,F,Italians,1.74,61.0,/m/0676dr,Maria Sophia Coletta Ragetti
