wikipedia_movie_id,freebase_movie_id,movie_release_date,character_name,actor_dob,actor_gender,actor_height,actor_name,actor_age_at_release,character_actor_map_id,character_id,actor_id,actor_ethnicity_label
737801,/m/0372hv,1990-10-12 00:00:00,Dinky Bossetti,1971-10-29 00:00:00,F,1.61,Winona Ryder,18.0,/m/0k7ypd,/m/0gxt8w7,/m/086sj,Jewish people
21981842,/m/05p7w6k,1992-03-27 00:00:00,Peekay,1973-07-29 00:00:00,M,1.7,Stephen Dorff,18.0,/m/06wjxfz,/m/09y4zw,/m/0333wf,American Jews
5649246,/m/0dy53b,1996-11-01 00:00:00,Tom Turner,1963-06-17 00:00:00,M,1.765,Greg Kinnear,33.0,/m/0jx2w7,/m/0dg6zf2,/m/02t_st,White Americans
10304105,/m/02q7yfq,2010-09-01 00:00:00,Machete,1944-05-16 00:00:00,M,1.68,Danny Trejo,66.0,/m/0bj8dn6,/m/0bj8dn9,/m/01xllf,Mexican Americans
10304105,/m/02q7yfq,2010-09-01 00:00:00,Luz,1978-07-12 00:00:00,F,1.63,Michelle Rodriguez,32.0,/m/0bj8djt,/m/0bj8djx,/m/01sl1q,Dominican Americans
4790321,/m/0cng1p,1989-12-13 00:00:00,Tamara Broder,1951-07-08 00:00:00,F,1.78,Anjelica Huston,38.0,/m/0jxw2x,/m/0h2c_jy,/m/01j5ts,European Americans
31804949,/m/0gtsxr4,2012-08-03 00:00:00,Courtney,1985-08-09 00:00:00,F,1.52,Anna Kendrick,26.0,/m/0gvzfp4,/m/0j3vnw2,/m/04066xj,Irish people
1145761,/m/04b7bs,1968-12-04 00:00:00,Smith,1925-11-10 00:00:00,M,1.78,Richard Burton,43.0,/m/0k80bh,/m/0h2x8f_,/m/0cg9f,Welsh people
1145761,/m/04b7bs,1968-12-04 00:00:00,Schaffer,1930-05-31 00:00:00,M,1.88,Clint Eastwood,38.0,/m/0k80bn,/m/0gww9xc,/m/0bwh6,English Americans
1946017,/m/06823p,2002-03-15 00:00:00,Benigno Martín,1967-01-19 00:00:00,M,1.71,Javier Cámara,35.0,/m/0k427j,/m/0byxl95,/m/08cbqj,Spaniards
16258940,/m/027sb8v,2007-11-30 00:00:00,Dia Srivastav,1967-05-15 00:00:00,F,1.63,Madhuri Dixit,40.0,/m/0dbxr4j,/m/0dbxr49,/m/01wttr1,Marathi people
2903228,/m/08bg72,2002-01-25 00:00:00,John Klein,1949-08-31 00:00:00,M,1.8,Richard Gere,52.0,/m/0k5yqg,/m/0cpb9pc,/m/01438g,Irish Americans
2144178,/m/06p_zf,1998-03-06 00:00:00,Mark J. Sheridan,1962-07-31 00:00:00,M,1.753,Wesley Snipes,35.0,/m/0k7gyt,/m/0cc32yp,/m/02lymt,African Americans
23941382,/m/076tw54,2011-11-10 00:00:00,King Hyperion,1952-09-16 00:00:00,M,1.8,Mickey Rourke,59.0,/m/0djbf2d,/m/0gvnjbc,/m/02m501,Irish Americans
350847,/m/01z7v5,1994-02-18 00:00:00,Lelaina Pierce,1971-10-29 00:00:00,F,1.61,Winona Ryder,22.0,/m/0k2csy,/m/0gxt8p4,/m/086sj,Jewish people
350847,/m/01z7v5,1994-02-18 00:00:00,Troy Dyer,1970-11-06 00:00:00,M,1.79,Ethan Hawke,23.0,/m/0k2ct7,/m/0h28nnf,/m/015v3r,White Americans
545795,/m/02nnnl,1983-09-30 00:00:00,Sarah Cooper,1947-03-19 00:00:00,F,1.65,Glenn Close,36.0,/m/02tb7cc,/m/0h2900l,/m/0c3p7,White Americans
690042,/m/03305j,1996-10-11 00:00:00,Mitch Henessey,1948-12-21 00:00:00,M,1.89,Samuel L. Jackson,47.0,/m/0k5rq4,/m/0cb464j,/m/0f5xn,African Americans
2510385,/m/07jxpf,2005-11-04 00:00:00,Anthony Swofford,1980-12-19 00:00:00,M,1.83,Jake Gyllenhaal,24.0,/m/0j_3j6,/m/0bgbzz_,/m/02js6_,Swedish Americans
2510385,/m/07jxpf,2005-11-04 00:00:00,Staff Sgt. Sykes,1967-12-13 00:00:00,M,1.78,Jamie Foxx,37.0,/m/0j_3jj,/m/0bgb_05,/m/01wmxfs,African Americans
1018216,/m/03zq94,1991-01-18 00:00:00,Jack Conroy,1970-11-06 00:00:00,M,1.79,Ethan Hawke,20.0,/m/02tbh58,/m/0h28nmg,/m/015v3r,White Americans
7534925,/m/0kv9yw,1996-12-10 00:00:00,John,1971-09-08 00:00:00,M,1.8,David Arquette,25.0,/m/025dkph,/m/02nwgt5,/m/02v60l,Jewish people
16312328,/m/03wgq6r,1975-12-25 00:00:00,Nicole Britton,1943-10-22 00:00:00,F,1.68,Catherine Deneuve,32.0,/m/0cg2y58,/m/0h0xcbr,/m/0cbkc,French
22154516,/m/05q4y12,2009-06-05 00:00:00,Burt Farlander,1979-10-20 00:00:00,M,1.91,John Krasinski,29.0,/m/05tfp73,/m/07tzz6z,/m/060j8b,Polish Americans
22154516,/m/05q4y12,2009-06-05 00:00:00,Verona De Tessant,1972-07-27 00:00:00,F,1.7,Maya Rudolph,36.0,/m/05tfp68,/m/07tzz6j,/m/02k21g,Jewish people
9098193,/m/027xlqs,2007-03-23 00:00:00,Jim Ellis,1969-03-11 00:00:00,M,1.84,Terrence Howard,38.0,/m/03ly5qp,/m/0bb9b8w,/m/06g2d1,African Americans
9098193,/m/027xlqs,2007-03-23 00:00:00,Elston,1957-10-05 00:00:00,M,1.892,Bernie Mac,49.0,/m/02vbr1n,/m/0bb9b8z,/m/02lj6p,African Americans
357473,/m/01_1hw,1995-05-19 00:00:00,Simon Peter-Gruber,1948-09-19 00:00:00,M,1.85,Jeremy Irons,46.0,/m/0jx8fl,/m/0gyfwnv,/m/016ywr,English people
27279709,/m/0btyf5z,2011-08-03 00:00:00,Will Rodman,1978-04-19 00:00:00,M,1.78,James Franco,33.0,/m/0bxs960,/m/0gvb2zr,/m/05bnp0,American Jews
2046735,/m/06hcsf,1993-10-29 00:00:00,Laura Lincolnberry,1965-02-01 00:00:00,F,1.63,Sherilyn Fenn,28.0,/m/03jsz7c,/m/0ghhcgm,/m/040nqh,Irish Americans
22619573,/m/05zncpd,1985-03-29 00:00:00,Darryl Palmer,1955-04-24 00:00:00,M,1.85,Michael O'Keefe,29.0,/m/096vfh6,/m/096vfh9,/m/069d8x,Irish Americans
1343139,/m/04v89z,1962-09-25 00:00:00,Lt. Col. Benjamin Vandervoort,1907-05-26 00:00:00,M,1.93,John Wayne,55.0,/m/0k5s04,/m/0gyfspt,/m/043gj,Scotch-Irish Americans
12394296,/m/02w2_wg,1998-03-27 00:00:00,Charlie Ryan,1968-01-29 00:00:00,M,1.85,Edward Burns,30.0,/m/05c9mf7,/m/0h2nf7x,/m/04wg38,Irish Americans
6011641,/m/0fkhml,2006-09-08 00:00:00,Sherry Swanson,1977-11-16 00:00:00,F,1.75,Maggie Gyllenhaal,28.0,/m/02vd1ng,/m/05v9gc4,/m/023mdt,Swedish Americans
3252445,/m/091ckd,1998-01-30 00:00:00,Daryl Zero,1953-12-17 00:00:00,M,1.87,Bill Pullman,44.0,/m/0k8bw4,/m/0cc0fqt,/m/01gy7r,White Americans
3252445,/m/091ckd,1998-01-30 00:00:00,Steve Arlo,1965-11-30 00:00:00,M,1.73,Ben Stiller,32.0,/m/0k8bw9,/m/04dr_1b,/m/0mdqp,Jewish people
1015585,/m/03zf34,2001-09-21 00:00:00,Billie Frank,1970-03-27 00:00:00,F,1.75,Mariah Carey,31.0,/m/0jytnc,/m/04hyf0_,/m/04xrx,multiracial American
11922721,/m/02ry6wf,1998-01-23 00:00:00,Lisa Pailey,1973-09-05 00:00:00,F,1.63,Rose McGowan,24.0,/m/02vddr6,/m/0gyglgt,/m/01m4yn,French Americans
1205027,/m/04h4c9,2004-10-27 00:00:00,Mathilde,1976-08-09 00:00:00,F,1.6,Audrey Tautou,28.0,/m/0jsyhw,/m/0746dqy,/m/01y9t4,French
15048299,/m/03h5wg7,1954-09-08 00:00:00,Jeff Douglas,1916-08-25 00:00:00,M,1.85,Van Johnson,38.0,/m/040n4f4,/m/052vktd,/m/049tjg,Dutch Americans
5549932,/m/0ds2hb,1990-01-12 00:00:00,Dennis Peck,1949-08-31 00:00:00,M,1.8,Richard Gere,40.0,/m/0jzyzv,/m/0gy8twl,/m/01438g,Irish Americans
1222564,/m/04jrzl,1996-03-22 00:00:00,Shoplifter,1963-08-03 00:00:00,M,1.85,Isaiah Washington,32.0,/m/02vcb4f,/m/0h37m7q,/m/095b70,African Americans
1222564,/m/04jrzl,1996-03-22 00:00:00,Girl 6,1964-12-27 00:00:00,F,1.651,Theresa Randle,31.0,/m/0jysyt,/m/0jf_n1l,/m/06dhjm,African Americans
24402395,/m/07s7_5q,1993-02-03 00:00:00,Esther Moskowitz,1932-12-07 00:00:00,F,1.7,Ellen Burstyn,60.0,/m/07ssc9p,/m/0h5jbvh,/m/019f2f,Irish Americans
825149,/m/03f5hd,1991-02-15 00:00:00,Ralph Hampton Gainesworth Jones,1952-06-20 00:00:00,M,1.88,John Goodman,38.0,/m/0j_hp1,/m/0h03fwq,/m/01nm3s,White Americans
8509794,/m/0275_l2,1998-03-27 00:00:00,Phil Deedle,1973-09-12 00:00:00,M,1.86,Paul Walker,24.0,/m/03lwqnz,/m/0gxqx4x,/m/01kgxf,Albanian Americans
6000889,/m/0fj_y_,1984-10-19 00:00:00,Larry Darrell,1950-09-21 00:00:00,M,1.88,Bill Murray,34.0,/m/0k67xt,/m/0gyh3px,/m/0p_pd,Irish Americans
4464025,/m/0c3wmn,1993-10-08 00:00:00,Dr.Elizabeth 'Libbie' Bowen,1955-03-22 00:00:00,F,1.778,Lena Olin,38.0,/m/03jpkwr,/m/0gj3x3x,/m/01y64_,Swedes
4464025,/m/0c3wmn,1993-10-08 00:00:00,Mr. Jones,1949-08-31 00:00:00,M,1.8,Richard Gere,44.0,/m/03ljmrj,/m/0gy8w8j,/m/01438g,Irish Americans
143814,/m/0125z1,1997-02-14 00:00:00,Isabel Fuentes Whitman,1966-09-02 00:00:00,F,1.57,Salma Hayek,30.0,/m/02vdb_x,/m/0gxr2l2,/m/06x58,Mexicans
143814,/m/0125z1,1997-02-14 00:00:00,Alex Whitman,1969-08-19 00:00:00,M,1.83,Matthew Perry,27.0,/m/02vbj0y,/m/0gykz1k,/m/01hxs4,Canadian Americans
956598,/m/03t79f,1999-07-23 00:00:00,Dr. David Marrow,1952-06-07 00:00:00,M,1.93,Liam Neeson,47.0,/m/0k5b6x,/m/09rqwrv,/m/0h5g_,Irish people
956598,/m/03t79f,1999-07-23 00:00:00,Theodora,1969-09-25 00:00:00,F,1.69,Catherine Zeta-Jones,29.0,/m/0k5b6l,/m/0h6ckyp,/m/013knm,Welsh people
129619,/m/0y_pg,1990-07-13 00:00:00,Sam Wheat,1952-08-18 00:00:00,M,1.78,Patrick Swayze,37.0,/m/0jyr52,/m/0gxtq_c,/m/02h3tp,White people
1405221,/m/04zyhx,2002-10-11 00:00:00,Sean Bateman,1977-03-08 00:00:00,M,1.85,James Van Der Beek,25.0,/m/0k6bjx,/m/07psz5,/m/02v72_,Dutch Americans
1405221,/m/04zyhx,2002-10-11 00:00:00,Paul Denton,1978-12-08 00:00:00,M,1.77,Ian Somerhalder,23.0,/m/02vbl6p,/m/0gx3shn,/m/044mvs,English Americans
182737,/m/018zck,1967-06-14 00:00:00,Mark Thackeray,1927-02-20 00:00:00,M,1.892,Sidney Poitier,40.0,/m/0k764w,/m/0h1q4ph,/m/0cgzj,African Americans
7643463,/m/0kvd1p,1994-11-04 00:00:00,Jimmy Lee,1964-02-26 00:00:00,M,1.753,Mark Dacascos,30.0,/m/02vbz3d,/m/0k0cb3r,/m/0366kk,Irish Americans
14952561,/m/03h2wp8,1957-08-23 00:00:00,Jake Barnes,1914-05-05 00:00:00,M,1.82,Tyrone Power,43.0,/m/040n0x9,/m/0ggfp9,/m/02s58t,French Americans
939670,/m/03rw8t,2001-04-20 00:00:00,Liz Dunn,1982-03-11 00:00:00,F,1.63,Thora Birch,19.0,/m/0k5cw1,/m/0h14kg0,/m/0c3jz,Italian Americans
9144986,/m/027z9m0,1952-10-24 00:00:00,Louise Merritt,1917-06-30 00:00:00,F,1.6,Susan Hayward,35.0,/m/02vd18c,/m/0h5b_hm,/m/01938t,Swedish Americans
1103547,/m/0467wt,1983-09-30 00:00:00,Dr. Michael Anthony Brace,1943-03-31 00:00:00,M,1.83,Christopher Walken,40.0,/m/0jvrc8,/m/02xv87s,/m/016fjj,German Americans
1103547,/m/0467wt,1983-09-30 00:00:00,Karen Brace,1938-07-20 00:00:00,F,1.52,Natalie Wood,45.0,/m/0jvrcf,/m/02xv881,/m/0k8y7,Russians
17471406,/m/0462pn6,2008-05-23 00:00:00,Luisa Ferida,1964-09-30 00:00:00,F,1.73,Monica Bellucci,43.0,/m/04m59k9,/m/0gxt0yz,/m/01pcrc,Italians
2102508,/m/06m8ts,1980-02-29 00:00:00,Jeanie,1962-11-19 00:00:00,F,1.6,Jodie Foster,17.0,/m/0jydlj,/m/0gy5x_l,/m/0chw_,English Americans
19308640,/m/07l4z39,2009-09-09 00:00:00,Lord Henry Wotton,1960-09-10 00:00:00,M,1.87,Colin Firth,48.0,/m/07m1wvr,/m/03m2lb,/m/03f1zdw,British
2271177,/m/06_sc3,2007-09-20 00:00:00,Alice,1975-12-17 00:00:00,F,1.74,Milla Jovovich,31.0,/m/0k2gn_,/m/02wtdcf,/m/0151ns,Serbian Americans
13102698,/m/02z6l1_,2006-09-11 00:00:00,Arvilla Holden,1949-04-20 00:00:00,F,1.71,Jessica Lange,57.0,/m/04m88q1,/m/05lxygc,/m/0hsn_,White Americans
2337131,/m/074qy9,1992-05-01 00:00:00,Harley Stone,1944-01-23 00:00:00,M,1.85,Rutger Hauer,48.0,/m/03jsnq3,/m/0h2n114,/m/09byk,Dutch
846311,/m/03gln9,1986-08-15 00:00:00,Maggie Cavanaugh,1961-11-19 00:00:00,F,1.73,Meg Ryan,24.0,/m/0jtqqh,/m/0gxwl8y,/m/0dn3n,White Americans
499810,/m/02ht1k,2003-04-16 00:00:00,Alan Barrows,1948-02-05 00:00:00,M,1.8,Christopher Guest,55.0,/m/0jsv0k,/m/0gd1vs0,/m/021bk,Jewish people
6809623,/m/0gq09g,2001-01-14 00:00:00,Deena,1971-05-01 00:00:00,M,1.8,Ajith Kumar,29.0,/m/03lrshp,/m/0gz5c61,/m/06c53w,Sindhis
8317598,/m/026_6ms,2007-10-22 00:00:00,Senator Jasper Irving,1962-07-03 00:00:00,M,1.7,Tom Cruise,45.0,/m/03lw9gl,/m/04jt3l2,/m/07r1h,White people
15114362,/m/03hhx7j,1984-02-10 00:00:00,Daniella Eastman,1961-01-24 00:00:00,F,1.69,Nastassja Kinski,23.0,/m/040n7dm,/m/0h2r57x,/m/05hdf,German Americans
369508,/m/0209hj,1982-11-30 00:00:00,Mahatma Gandhi,1943-12-31 00:00:00,M,1.73,Ben Kingsley,38.0,/m/0jyn59,/m/02nw88l,/m/016k6x,Indians
129524,/m/0yzp8,1989-04-21 00:00:00,Terence 'Terry' Mann,1931-01-17 00:00:00,M,1.87,James Earl Jones,58.0,/m/02tb67v,/m/0h5rsj9,/m/0f6_x,African Americans
129524,/m/0yzp8,1989-04-21 00:00:00,Ray Kinsella,1955-01-18 00:00:00,M,1.85,Kevin Costner,34.0,/m/02tbhfx,/m/0g_vt92,/m/0127m7,English Americans
2798426,/m/083ccb,2002-10-18 00:00:00,Bob Crane,1963-06-17 00:00:00,M,1.765,Greg Kinnear,39.0,/m/0jtvjm,/m/0bfk9lf,/m/02t_st,White Americans
3753182,/m/082dqx,1980-07-11 00:00:00,Linderman,1962-02-27 00:00:00,M,1.93,Adam Baldwin,18.0,/m/0k0_g5,/m/09g1gp0,/m/038nv6,Irish Americans
706370,/m/034d47,1996-04-26 00:00:00,Noelle,1970-04-29 00:00:00,F,1.81,Uma Thurman,25.0,/m/0k6rv6,/m/0gxtwgb,/m/0kjrx,Swedish Americans
706370,/m/034d47,1996-04-26 00:00:00,Abby,1964-09-28 00:00:00,F,1.55,Janeane Garofalo,31.0,/m/0k6rvc,/m/05ssxnh,/m/015p37,Italian Americans
5747495,/m/0f2jhv,2006-09-01 00:00:00,Murli Prasad Sharma,1959-07-29 00:00:00,M,1.83,Sanjay Dutt,47.0,/m/0dgb3w4,/m/0dgb3w0,/m/03m2fg,Indians
5747495,/m/0f2jhv,2006-09-01 00:00:00,Circuit,1968-04-19 00:00:00,M,1.65,Arshad Warsi,38.0,/m/0j_rfq,/m/0dgctkg,/m/05wdcz,Indians
872342,/m/03kfm0,1992-09-12 00:00:00,Dev Raman,1970-08-06 00:00:00,M,1.8,M. Night Shyamalan,22.0,/m/0k21vv,/m/0gz595m,/m/0jrqq,Indian Americans
1357504,/m/04wfsb,2002-09-13 00:00:00,Igby,1982-09-30 00:00:00,M,1.676,Kieran Culkin,19.0,/m/0jzszx,/m/0ct32p0,/m/056g8w,Irish Americans
1357504,/m/04wfsb,2002-09-13 00:00:00,Mimi Slocumb,1946-10-04 00:00:00,F,1.7,Susan Sarandon,55.0,/m/0jzs_v,/m/0ct32p_,/m/01vwllw,English Americans
1289336,/m/04qbts,1998-02-06 00:00:00,John Lee,1955-05-18 00:00:00,M,1.83,Chow Yun-Fat,42.0,/m/0k68kd,/m/0gkjdbl,/m/0m9v7,Hongkongers
1289336,/m/04qbts,1998-02-06 00:00:00,Meg Coburn,1967-09-28 00:00:00,F,1.78,Mira Sorvino,30.0,/m/0k68kk,/m/0gkjd9v,/m/01phtd,Italian Americans
477099,/m/02f6g5,2004-02-13 00:00:00,Henry Roth,1966-09-09 00:00:00,M,1.78,Adam Sandler,37.0,/m/0jsll5,/m/02nw9b3,/m/0pz91,Jewish people
477099,/m/02f6g5,2004-02-13 00:00:00,Lucy Whitmore,1975-02-22 00:00:00,F,1.63,Drew Barrymore,28.0,/m/0jsllb,/m/02nw9bb,/m/026c1,Irish Americans
919013,/m/03pw3q,1967-04-27 00:00:00,Joanna Wallace,1929-05-04 00:00:00,F,1.69,Audrey Hepburn,37.0,/m/02vbm_6,/m/0mvj8nk,/m/0dqcm,Irish people
919013,/m/03pw3q,1967-04-27 00:00:00,Mark Wallace,1936-05-09 00:00:00,M,1.75,Albert Finney,30.0,/m/02vcdpl,/m/0h4_my2,/m/0b_dy,English people
3626936,/m/09qvsz,1953-09-05 00:00:00,Capt. Dooley,1907-05-26 00:00:00,M,1.93,John Wayne,46.0,/m/0jz__5,/m/0gyfx0k,/m/043gj,Scotch-Irish Americans
936196,/m/03rjkb,1989-12-15 00:00:00,Corey Woods,1976-07-09 00:00:00,M,1.78,Fred Savage,13.0,/m/0k6y5m,/m/0h1zzry,/m/031_b,Jewish people
414180,/m/025hhq,2003-12-12 00:00:00,Harry Sanborn,1937-04-22 00:00:00,M,1.77,Jack Nicholson,66.0,/m/0k3jmx,/m/0btdyyq,/m/09fb5,Italian Americans
414180,/m/025hhq,2003-12-12 00:00:00,Erica Barry,1946-01-05 00:00:00,F,1.69,Diane Keaton,57.0,/m/0k3jn1,/m/02nwmf4,/m/01csvq,Irish Americans
2392280,/m/078sj4,2005-11-23 00:00:00,Bob Barnes,1961-05-06 00:00:00,M,1.8,George Clooney,44.0,/m/0k40yt,/m/04g5ldj,/m/014zcr,Irish Americans
2392280,/m/078sj4,2005-11-23 00:00:00,Bryan Woodman,1970-10-08 00:00:00,M,1.78,Matt Damon,35.0,/m/0k40yz,/m/04dm_sc,/m/0169dl,Scandinavian Americans
5257744,/m/0db6mh,1982-04-02 00:00:00,Cpl. Eddie Keller,1940-12-01 00:00:00,M,1.78,Richard Pryor,41.0,/m/0k3j6q,/m/0h0xcn4,/m/01hmk9,African Americans
5257744,/m/0db6mh,1982-04-02 00:00:00,Toni Donovan,1948-10-17 00:00:00,F,1.68,Margot Kidder,33.0,/m/0k3j6w,/m/0h34j9k,/m/04mlmx,Canadian Americans
5257744,/m/0db6mh,1982-04-02 00:00:00,Ted Segal,1940-12-01 00:00:00,M,1.78,Richard Pryor,41.0,/m/0h0xcp4,/m/0h0xcp7,/m/01hmk9,African Americans
1596589,/m/05fc8m,1992-05-22 00:00:00,Link,1968-12-03 00:00:00,M,1.905,Brendan Fraser,23.0,/m/0jxvpf,/m/0h6fw6s,/m/0227tr,Czech Americans
18986931,/m/04jkjnv,2009-10-08 00:00:00,Colin Diamond,1957-02-19 00:00:00,M,1.78,Ray Winstone,52.0,/m/04lr9fc,/m/09ljb48,/m/02yxwd,English people
20467374,/m/04zw8_z,1957-10-08 00:00:00,Capt. Jack Harding,1925-01-26 00:00:00,M,1.77,Paul Newman,32.0,/m/052h946,/m/0gy755z,/m/0d6d2,Slovak Americans
36478252,/m/0cnm1t2,2010-06-10 00:00:00,Bill Malloy,1970-10-25 00:00:00,M,1.8,Adam Goldberg,39.0,/m/0gcgjl5,/m/0h55k7_,/m/03jqw5,Jewish people
1721159,/m/05r1bb,1975-05-21 00:00:00,Inspector Clouseau,1925-09-08 00:00:00,M,1.73,Peter Sellers,49.0,/m/02_2hgr,/m/0ckgm,/m/063_t,Jewish people
2450370,/m/07dzb3,2005-07-21 00:00:00,Jake,1966-06-28 00:00:00,M,1.87,John Cusack,39.0,/m/0k0zhk,/m/0gcvlqz,/m/01gkmx,Irish Americans
675878,/m/03205n,1996-05-03 00:00:00,Mitchell Kane,1952-10-22 00:00:00,M,1.94,Jeff Goldblum,43.0,/m/0k58f7,/m/0h0x5mf,/m/01y_px,Jewish people
675878,/m/03205n,1996-05-03 00:00:00,Rev. Fred Sultan,1948-12-21 00:00:00,M,1.89,Samuel L. Jackson,47.0,/m/0k58fd,/m/0gy9cv0,/m/0f5xn,African Americans
8098268,/m/026rcm5,1986-09-12 00:00:00,Jessie Cates,1949-12-25 00:00:00,F,1.57,Sissy Spacek,36.0,/m/02vbrpm,/m/0h283k4,/m/0h1nt,Czech Americans
303933,/m/01s7w3,1996-05-10 00:00:00,Dr. Jo Harding,1963-06-15 00:00:00,F,1.73,Helen Hunt,32.0,/m/0k7fnh,/m/0gbqtb9,/m/0c4f4,Jewish people
1918494,/m/0660qx,2000-08-26 00:00:00,Joseph Turner White,1967-07-23 00:00:00,M,1.77,Philip Seymour Hoffman,33.0,/m/0k3rx4,/m/0bvptkd,/m/02qgqt,Irish Americans
7767613,/m/026ccts,1968-07-18 00:00:00,Gertrude Lawrence,1935-10-01 00:00:00,F,1.73,Julie Andrews,32.0,/m/0k3rcz,/m/05ntg2j,/m/0kftt,English people
3033993,/m/08m1s2,2007-03-02 00:00:00,Jane Austen,1982-11-12 00:00:00,F,1.73,Anne Hathaway,24.0,/m/02vc1yy,/m/0bqdhjq,/m/02vntj,White people
3033993,/m/08m1s2,2007-03-02 00:00:00,Tom Lefroy,1979-04-21 00:00:00,M,1.7,James McAvoy,27.0,/m/02vchkc,/m/0bqdhlz,/m/06mnps,Scottish people
413207,/m/025cm9,1998-04-08 00:00:00,Daniel Morales,1961-07-02 00:00:00,M,1.829,Samy Naceri,36.0,/m/0k43l4,/m/09k12kf,/m/07lj7y,French
3681139,/m/09v460,1991-09-27 00:00:00,Paul Blake,1954-10-09 00:00:00,M,1.829,Scott Bakula,36.0,/m/0k15ht,/m/0h5qkqw,/m/0f7tc,Croatian Americans
3681139,/m/09v460,1991-09-27 00:00:00,Coach Ed Gennero,1936-12-22 00:00:00,M,1.78,Hector Elizondo,54.0,/m/0k15hz,/m/0h5qkqn,/m/03q6gy,Spanish Americans
2608958,/m/07rf_1,1997-07-18 00:00:00,Terrance Paul Davidson,1965-04-16 00:00:00,M,1.71,Martin Lawrence,32.0,/m/0k1d3_,/m/0cl78jp,/m/02633g,African Americans
856733,/m/03hq88,1964-06-23 00:00:00,Inspector Clouseau,1925-09-08 00:00:00,M,1.73,Peter Sellers,38.0,/m/02_2hh6,/m/0ckgm,/m/063_t,Jewish people
1226289,/m/04k12v,2000-08-11 00:00:00,Agent John Travis,1955-07-09 00:00:00,M,1.91,Jimmy Smits,45.0,/m/04hvcdz,/m/0h3b1s9,/m/022yb4,Stateside Puerto Ricans
1226289,/m/04k12v,2000-08-11 00:00:00,Maggie O'Connor,1953-12-08 00:00:00,F,1.71,Kim Basinger,46.0,/m/0jvhsp,/m/09qns79,/m/01d0fp,German Americans
2654186,/m/07vn_9,2007-03-02 00:00:00,Robert Graysmith,1980-12-19 00:00:00,M,1.83,Jake Gyllenhaal,26.0,/m/0k8c26,/m/0cc0j9s,/m/02js6_,Swedish Americans
2654186,/m/07vn_9,2007-03-02 00:00:00,Paul Avery,1965-04-04 00:00:00,M,1.75,Robert Downey Jr.,41.0,/m/0k8c2j,/m/0cc0j8z,/m/016z2j,Jewish people
444919,/m/02991z,1953-01-08 00:00:00,Kate Maxwell,1920-08-17 00:00:00,F,1.73,Maureen O'Hara,32.0,/m/03js8kw,/m/0h2k65l,/m/01j5tb,Irish people
26717073,/m/0bmch_x,2011-02-16 00:00:00,Dr. Martin Harris,1952-06-07 00:00:00,M,1.93,Liam Neeson,58.0,/m/0gd4v85,/m/0gd4v88,/m/0h5g_,Irish people
1122412,/m/0480kz,1985-07-14 00:00:00,Terri,1960-02-18 00:00:00,F,1.75,Greta Scacchi,25.0,/m/02vc386,/m/0h5kh5q,/m/03crmd,Italian Australians
22224559,/m/07ykkx5,2010-03-31 00:00:00,Will Blakelee,1990-01-13 00:00:00,M,1.91,Liam Hemsworth,20.0,/m/07ykl2c,/m/07ykl2g,/m/04yd0fh,Australians
22224559,/m/07ykkx5,2010-03-31 00:00:00,Veronica 'Ronnie' Miller,1992-11-23 00:00:00,F,1.65,Miley Cyrus,17.0,/m/07ykl5g,/m/07ykl5k,/m/0bdxs5,Scotch-Irish Americans
4836072,/m/0cq7kw,1964-10-21 00:00:00,Eliza Doolittle,1929-05-04 00:00:00,F,1.69,Audrey Hepburn,35.0,/m/0k0_s5,/m/02nwl4p,/m/0dqcm,Irish people
736262,/m/036z4q,1985-03-01 00:00:00,Walter 'Gib' Gibson,1966-06-28 00:00:00,M,1.87,John Cusack,18.0,/m/02vbc_8,/m/0gyl35q,/m/01gkmx,Irish Americans
142469,/m/011yth,1999-10-28 00:00:00,Lowell Bergman,1940-04-25 00:00:00,M,1.7,Al Pacino,59.0,/m/0k5gzt,/m/0c1ms75,/m/0bj9k,Italian Americans
142469,/m/011yth,1999-10-28 00:00:00,Jeffrey Wigand,1964-04-07 00:00:00,M,1.8,Russell Crowe,35.0,/m/0k5gzz,/m/02nw8vv,/m/06dv3,Māori
26508187,/m/0bh95g3,2011-02-24 00:00:00,Milton,1964-01-07 00:00:00,M,1.83,Nicolas Cage,47.0,/m/09pn9f1,/m/0gdj_0w,/m/01vvb4m,German Americans
3059082,/m/08ns8n,2005-11-23 00:00:00,Charlie Arglist,1966-06-28 00:00:00,M,1.87,John Cusack,39.0,/m/0k5fp3,/m/0gyl34v,/m/01gkmx,Irish Americans
1472852,/m/0547w5,1986-01-31 00:00:00,Jerry Baskin,1941-02-08 00:00:00,M,1.85,Nick Nolte,44.0,/m/02vcj84,/m/05nd8t5,/m/0lkr7,Irish people
2292864,/m/071fr7,1995-04-12 00:00:00,Tommy Collins,1968-02-01 00:00:00,M,1.71,Pauly Shore,27.0,/m/02vb606,/m/0h1wkgp,/m/01sbhvd,Jewish people
2292864,/m/071fr7,1995-04-12 00:00:00,Monica,1967-01-02 00:00:00,F,1.73,Tia Carrere,28.0,/m/02vcn1c,/m/0gzq6rs,/m/0253b6,Pacific Islander Americans
14291637,/m/03c_lhp,2008-02-07 00:00:00,Tess,1979-04-19 00:00:00,F,1.68,Kate Hudson,28.0,/m/040m0bs,/m/0gxbgt3,/m/01g23m,Hungarians
